MAE,MSE,R2
42.49763870239258,6375.075341796875,0.45200027227401735
34.73277772603583,4901.560531515839,0.5785486184111471
48.13023997375158,11909.893125183742,-0.025409544358801585
57.28691337335156,9509.801575678048,0.18126543358316546
