MAE_avg,MSE_avg,R2_avg
73.82978294887602,12814.388473589686,-0.10577736147037368
103.2325474327888,20551.519851780322,-0.774987368385032
86.18841544708465,15647.56921496512,-0.35405503183398995
89.81089544455554,15365.659032953781,-0.325590141302093
64.99609208547206,12149.003620180643,-0.04703755694739405
92.2366937800093,16476.58261648814,-0.4187768447763407
